"id_proc_compra","processo_sipac","id_material","denominacao","id_item_proc_compra","valor_pre_compra","quantidade","qtd_recebida","id_situacao","situacao"
2302,"23076.39033/2019-80",9044,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",10646,362.50,20.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",8968,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",10641,137.79,40.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",9058,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",10640,137.79,20.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",5393,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",10654,80.02,30.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",9053,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",10655,80.02,15.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",8989,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",10656,80.02,15.00,0.00,1,LICITADO
4235,"23076.44658/2021-8",6691,LUVA PVC SOLD. DE 40MM,18036,2.57,63.00,0.00,1,LICITADO
4235,"23076.44658/2021-8",6692,LUVA PVC SOLD. DE 50MM,17940,2.94,63.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16093,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA PLACA RECEPTORA EM ACJ DE 21.000 A 30.000 BTU/H.,23148,295.33,10.00,0.00,1,LICITADO
4235,"23076.44658/2021-8",6693,LUVA PVC SOLD. DE 60MM,17939,8.82,38.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16023,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA PLACA RECEPTORA EM ACJ DE 7.000 A 10.000 BTU/H.,23149,241.67,10.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",5251,AR CONDICIONADO SPLIT DE 18.000 BTUS,20849,3115.00,83.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9150,AR CONDICIONADO SPLIT DE 12.000 BTUS - CAV,20850,2350.27,4.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8985,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",17761,521.93,20.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9044,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",17762,521.93,20.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",2128,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",17763,521.93,80.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8987,"EXTINTOR DE INCÊNDIO  TIPO ÁGUA PRESSURIZADA (H2O), TIPO PORTÁTIL, CLASSE A, CAPACIDADE DE 10 LITROS. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",17764,151.85,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9046,"EXTINTOR DE INCÊNDIO  TIPO ÁGUA PRESSURIZADA (H2O), TIPO PORTÁTIL, CLASSE A, CAPACIDADE DE 10 LITROS. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA",17765,151.85,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",5392,"EXTINTOR DE INCÊNDIO  TIPO ÁGUA PRESSURIZADA (H2O), TIPO PORTÁTIL, CLASSE A , CAPACIDADEDE 10 LITROS. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",17766,151.85,30.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",9046,"EXTINTOR DE INCÊNDIO  TIPO ÁGUA PRESSURIZADA (H2O), TIPO PORTÁTIL, CLASSE A, CAPACIDADE DE 10 LITROS. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA",10649,131.07,15.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",8987,"EXTINTOR DE INCÊNDIO  TIPO ÁGUA PRESSURIZADA (H2O), TIPO PORTÁTIL, CLASSE A, CAPACIDADE DE 10 LITROS. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",10648,131.07,15.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",2128,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",10647,362.50,80.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",8985,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",10645,362.50,20.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",8993,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",10639,137.79,20.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",10779,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",10657,106.28,30.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",10780,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",10658,106.28,15.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",10781,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",10659,106.28,15.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",8970,"SUPORTE-PARA PISO PARA EXTINTOR TIPO CIRCULAR TRIPÉ, COM BORRACHA NO ACABAMENTO DA BASE E HASTE DE SINALIZAÇÃO. CAPACIDADE DE SUPORTE DE ACORDO COM EXTINTORES DOS TIPOS PQS (DE 4KG, 6KG E DE 8KG), CO2 (DE 6KG) E H2O (DE 10 L).",10629,37.31,300.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",9060,"SUPORTE-PARA PISO PARA EXTINTOR TIPO CIRCULAR TRIPÉ, COM BORRACHA NO ACABAMENTO DA BASE E HASTE DE SINALIZAÇÃO. CAPACIDADE DE SUPORTE DE ACORDO COM EXTINTORES DOS TIPOS PQS (DE 4KG, 6KG E DE 8KG), CO2 (DE 6KG) E H2O (DE 10 L). CAMPUS CAA.",10628,37.31,80.00,0.00,1,LICITADO
2302,"23076.39033/2019-80",8997,"SUPORTE-PARA PISO PARA EXTINTOR TIPO CIRCULAR TRIPÉ, COM BORRACHA NO ACABAMENTO DA BASE E HASTE DE SINALIZAÇÃO. CAPACIDADE DE SUPORTE DE ACORDO COM EXTINTORES DOS TIPOS PQS (DE 4KG, 6KG E DE 8KG), CO2 (DE 6KG) E H2O (DE 10 L). CAMPUS CAV.",10627,37.31,80.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9149,AR CONDICIONADO SPLIT DE 12.000 BTUS - CAA,20851,2350.27,18.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",5250,AR CONDICIONADO SPLIT DE 12.000 BTUS,20853,2350.27,196.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9148,AR CONDICIONADO SPLIT DE 09.000 BTUS - CAV,20854,1953.33,2.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",17702,AR CONDICIONADO SPLIT DE 09.000 BTUS - CAA [COTA ME/EPP],20855,1953.33,4.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16393,"SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA PLACA RECEPTORA EM CONDICIONADOR DE AR SELF CONTAINED, SPLITÃO OU SPLIT DUTADO DE 10 A 20 TR.",23150,833.33,3.00,0.00,1,LICITADO
5104,"23076.86622/2022-34",10108,"055 - LUVA PARA ELETRODUTO ROSCÁVEL EM PVC RÍGIDO, ANTI-CHAMA, BITOLA 1, QUE ATENDA ÀS ESPECIFICAÇÕES DA NBR 15465:2008. COR: PRETO",23890,2.62,300.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16331,"SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA PLACA RECEPTORA EM CONDICIONADOR DE AR SELF CONTAINED, SPLITÃO OU SPLIT DUTADO DE 5 A 9 TR.",23151,756.33,6.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16037,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM ACJ DE 11.000 A 20.000 BTU/H.,23152,716.67,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16080,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM ACJ DE 21.000 A 30.000 BTU/H.,23153,863.33,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16010,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM ACJ DE 7.000 A 10.000 BTU/H.,23154,603.33,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16367,"SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM CONDICIONADOR DE AR SELF CONTAINED, SPLITÃO OU SPLIT DUTADO DE 10 A 20 TR.",23155,9666.67,3.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16066,"SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM CONDICIONADOR DE AR SELF CONTAINED, SPLITÃO OU SPLIT DUTADO DE 5 A 9 TR",23156,5933.33,6.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",17703,AR CONDICIONADO SPLIT DE 18.000 BTUS - CAA [COTA ME/EPP],20859,3115.00,4.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9152,AR CONDICIONADO SPLIT DE 18.000 BTUS - CAV,20860,3115.00,9.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",12007,AR CONDICIONADO SPLIT DE 24.000 BTUS [COTA ME/EPP],20862,4092.00,18.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9154,AR CONDICIONADO SPLIT DE 24.000 BTUS - CAV,20863,4092.00,2.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",5253,AR CONDICIONADO SPLIT DE 30.000 BTUS,20864,5031.67,68.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",12008,AR CONDICIONADO SPLIT DE 30.000 BTUS [COTA ME/EPP],20865,5031.67,7.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9155,AR CONDICIONADO SPLIT DE 30.000 BTUS - CAA,20866,5031.67,6.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9156,AR CONDICIONADO SPLIT DE 30.000 BTUS - CAV,20867,5031.67,6.00,0.00,1,LICITADO
3333,"23076.26278/2020-19",14841,MARAVALHA.,14800,37.99,5499.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8998,"SINALIZAÇÃO-CÍRCULO OU SETA INDICATIVO DE H2O  COR INTERNA: BRANCA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA.DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAV.",17746,12.36,80.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9063,"SINALIZAÇÃO-CÍRCULO OU SETA INDICATIVO DE H2O  COR INTERNA: BRANCA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA.DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAA.",17747,12.36,80.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16155,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM SPLIT DE 14.000 A 25.000 BTU/H.,23157,1166.67,40.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8971,"SINALIZAÇÃO-CÍRCULO OU SETA INDICATIVO DE H2O  COR INTERNA: BRANCA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA.DIMENSÕES MÍNIMAS DE 0,070 M2.",17748,12.36,200.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9001,"SINALIZAÇÃO -CÍRCULO OU SETA INDICATIVO DE PQS  COR INTERNA: AZUL COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAV.",17749,12.36,80.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9066,"SINALIZAÇÃO -CÍRCULO OU SETA INDICATIVO DE PQS  COR INTERNA: AZUL COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAA.",17750,12.36,80.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8974,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE PQS  COR INTERNA: AZUL COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2.",17751,12.36,300.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8999,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE CO2  COR INTERNA: AMARELA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAV.",17752,12.36,80.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9065,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE CO2  COR INTERNA: AMARELA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAA.",17753,12.36,80.00,0.00,1,LICITADO
3333,"23076.26278/2020-19",14842,MARAVALHA. - CAV,14798,37.99,540.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8973,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE CO2  COR INTERNA: AMARELA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2.",17754,12.36,300.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8975,"FITA PARA DEMARCAÇÃO - VERMELHA, NO PISO ABAIXO DO EXTINTOR, NUMA ÁREA DE 1,00 MX 1,00M, DE POLIPROPILENO(PP), MONO FACE, LARGURA 50 MM, EM VINIL, COM 30 METROS.",17776,19.22,84.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",10781,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",17775,229.52,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",10780,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",17774,229.52,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",10779,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",17773,229.52,30.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8989,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",17772,212.09,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9053,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",17771,212.09,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",5393,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",17770,212.09,30.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8991,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",17769,179.28,20.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9055,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",17768,179.28,20.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8965,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",17767,179.28,40.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8993,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",17755,181.88,20.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9058,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",17756,181.88,20.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8968,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",17757,181.88,40.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",8992,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 04 KG . CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",17758,171.64,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",9057,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 04 KG . CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",17759,171.64,15.00,0.00,1,LICITADO
4219,"23076.25829/2021-14",5394,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 04 KG . CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",17760,171.64,30.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",8945,AR CONDICIONADO SPLIT DE 36.000 BTUS,20868,7589.23,71.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",12010,AR CONDICIONADO SPLIT DE 36.000 BTUS [COTA ME/EPP],20869,7589.23,7.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",13078,"QUADRO DE VIDRO 1,50 X 1,20M - CAMPUS CAV",10565,1152.01,6.00,0.00,1,LICITADO
4865,"23076.50560/2022-22",9157,AR CONDICIONADO SPLIT DE 36.000 BTUS - CAA,20870,7589.33,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16201,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM SPLIT DE 26.000 A 37.000 BTU/H.,23158,1503.33,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16251,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM SPLIT DE 38.000 A 60.000 BTU/H.,23159,2266.67,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16109,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA CONDENSADORA EM SPLIT DE 7.000 A 13.000 BTU/H.,23160,806.67,20.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16036,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA EVAPORADORA EM ACJ DE 11.000 A 20.000 BTU/H.,23161,613.33,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16079,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA EVAPORADORA EM ACJ DE 21.000 A 30.000 BTU/H.,23162,673.33,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16009,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA EVAPORADORA EM ACJ DE 7.000 A 10.000 BTU/H.,23163,536.67,10.00,0.00,1,LICITADO
4943,"23076.59811/2022-20",4979,"CLOREXIDINA DIGLUCONATO, 2%, DEGERMANTE (CAA)",21548,20.30,5.00,0.00,1,LICITADO
4943,"23076.59811/2022-20",8661,FORMALDEÍDO (FORMOL) 37 A 40% - CAMPUS CAV,21553,20.34,103.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16366,"SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA EVAPORADORA EM CONDICIONADOR DE AR SELF CONTAINED, SPLITÃO OU SPLIT DUTADO DE 10 A 20 TR.",23164,5076.67,3.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16062,"SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA EVAPORADORA EM CONDICIONADOR DE AR SELF CONTAINED, SPLITÃO OU SPLIT DUTADO DE 5 A 9 TR.",23165,4640.00,6.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16154,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA EVAPORADORA EM SPLIT DE 14.000 A 25.000 BTU/H.,23166,890.00,10.00,0.00,1,LICITADO
5084,"23076.85187/2022-76",16200,SERVIÇO DE FORNECIMENTO E SUBSTITUIÇÃO DA SERPENTINA EVAPORADORA EM SPLIT DE 26.000 A 37.000 BTU/H.,23167,1226.67,10.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",8250,QUADRO DE AVISOS COM PORTAS DE VIDRO,10559,1388.04,18.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",8249,QUADRO DE AVISOS CORTIÇA,10560,180.90,98.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",13076,QUADRO DE AVISOS CORTIÇA - CAMPUS CAA,10561,180.90,30.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",13077,QUADRO DE AVISOS CORTIÇA - CAMPUS CAV,10562,180.90,5.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",8623,"QUADRO DE VIDRO 1,50 X 1,20M",10563,1152.01,73.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",13364,"QUADRO DE VIDRO 1,50 X 1,20M [COTA ME/EPP]",11599,1152.01,8.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",13097,"QUADRO DE VIDRO 1,50 X 1,20M (CAA)",10564,1152.01,60.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",8622,"QUADRO DE VIDRO 2,00 X 1,20M",10566,1152.01,69.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",13079,"QUADRO DE VIDRO 2,00 X 1,20M (CAV)",10567,1152.01,1.00,0.00,1,LICITADO
3242,"23076.5702/2020-52",1703,DESUMIDIFICADOR DE AR - DESUMIDIFICADOR DE AMBIENTE,14299,1813.23,54.00,0.00,1,LICITADO
2035,"23076.19626/2019-20",12026,ITEM 22 - INSTALAÇÃO/MONTAGEM DE AR CONDICIONADO(18.000 BTU/H),8469,48.33,90.00,0.00,1,LICITADO
2035,"23076.19626/2019-20",11867,ITEM 24 - INSTALAÇÃO/MONTAGEM DE AR CONDICIONADO(18.000 BTU/H) - CARUARU,8467,48.33,120.00,0.00,1,LICITADO
2035,"23076.19626/2019-20",11869,ITEM 32 - INSTALAÇÃO/MONTAGEM DE AR CONDICIONADO(22.000 A 24.000 BTU/H) - CARUARU,8498,63.50,18.00,0.00,1,LICITADO
2274,"23076.36574/2019-56",13071,CARTEIRA ESCOLAR UNIVERSITÁRIA ASSENTO E ENCOSTO EM POLIPROPILENO (CAV),10549,349.08,40.00,0.00,1,LICITADO
